Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_173_452,VGND,li1,213.9000,484.1600,0.000072
FILLER_173_449,VGND,li1,212.7500,484.1600,0.000070
FILLER_173_438,VGND,li1,207.2300,484.1600,0.000064
FILLER_173_391,VGND,li1,185.6100,484.1600,0.000029
FILLER_173_388,VGND,li1,184.6900,484.1600,0.000029
FILLER_173_385,VGND,li1,183.3100,484.1600,0.000025
FILLER_173_382,VGND,li1,181.9300,484.1600,0.000021
FILLER_173_379,VGND,li1,180.5500,484.1600,0.000021
FILLER_173_376,VGND,li1,179.1700,484.1600,0.000017
FILLER_173_373,VGND,li1,177.7900,484.1600,0.000017
FILLER_173_370,VGND,li1,176.4100,484.1600,0.000017
FILLER_173_367,VGND,li1,175.0300,484.1600,0.000017
FILLER_173_364,VGND,li1,173.6500,484.1600,0.000017
FILLER_173_361,VGND,li1,172.2700,484.1600,0.000017
FILLER_173_358,VGND,li1,170.8900,484.1600,0.000016
FILLER_173_355,VGND,li1,169.5100,484.1600,0.000016
FILLER_173_352,VGND,li1,168.1300,484.1600,0.000016
FILLER_173_349,VGND,li1,166.7500,484.1600,0.000016
FILLER_173_346,VGND,li1,165.3700,484.1600,0.000016
FILLER_173_343,VGND,li1,163.9900,484.1600,0.000016
FILLER_173_340,VGND,li1,162.6100,484.1600,0.000015
FILLER_173_337,VGND,li1,161.2300,484.1600,0.000015
FILLER_173_335,VGND,li1,159.8500,484.1600,0.000015
FILLER_173_332,VGND,li1,158.9300,484.1600,0.000015
FILLER_173_329,VGND,li1,157.5500,484.1600,0.000015
FILLER_173_326,VGND,li1,156.1700,484.1600,0.000015
FILLER_173_323,VGND,li1,154.7900,484.1600,0.000015
FILLER_173_320,VGND,li1,153.4100,484.1600,0.000015
FILLER_173_317,VGND,li1,152.0300,484.1600,0.000014
FILLER_173_314,VGND,li1,150.6500,484.1600,0.000014
FILLER_173_311,VGND,li1,149.2700,484.1600,0.000014
